Komoditas (Rp),Tanggal,Harga,Wilayah,Lag_1,Lag_3,Lag_7,MA_7,MA_30,Price_Diff,Price_Change,Tahun,Bulan,Hari
Minyak Goreng Kemasan Bermerk 1,2024-05-13,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19916.666666666668,0.0,0.0,2024,5,0
Minyak Goreng Kemasan Bermerk 1,2024-05-14,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19925.0,0.0,0.0,2024,5,1
Minyak Goreng Kemasan Bermerk 1,2024-05-15,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19933.333333333332,0.0,0.0,2024,5,2
Minyak Goreng Kemasan Bermerk 1,2024-05-16,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19941.666666666668,0.0,0.0,2024,5,3
Minyak Goreng Kemasan Bermerk 1,2024-05-17,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19950.0,0.0,0.0,2024,5,4
Minyak Goreng Kemasan Bermerk 1,2024-05-20,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19958.333333333332,0.0,0.0,2024,5,0
Minyak Goreng Kemasan Bermerk 1,2024-05-21,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19966.666666666668,0.0,0.0,2024,5,1
Minyak Goreng Kemasan Bermerk 1,2024-05-22,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19975.0,0.0,0.0,2024,5,2
Minyak Goreng Kemasan Bermerk 1,2024-05-23,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19983.333333333332,0.0,0.0,2024,5,3
Minyak Goreng Kemasan Bermerk 1,2024-05-24,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,19991.666666666668,0.0,0.0,2024,5,4
Minyak Goreng Kemasan Bermerk 1,2024-05-27,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,5,0
Minyak Goreng Kemasan Bermerk 1,2024-05-28,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,5,1
Minyak Goreng Kemasan Bermerk 1,2024-05-29,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,5,2
Minyak Goreng Kemasan Bermerk 1,2024-05-30,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,5,3
Minyak Goreng Kemasan Bermerk 1,2024-05-31,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,5,4
Minyak Goreng Kemasan Bermerk 1,2024-06-03,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,0
Minyak Goreng Kemasan Bermerk 1,2024-06-04,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,1
Minyak Goreng Kemasan Bermerk 1,2024-06-05,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,2
Minyak Goreng Kemasan Bermerk 1,2024-06-06,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,3
Minyak Goreng Kemasan Bermerk 1,2024-06-07,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,4
Minyak Goreng Kemasan Bermerk 1,2024-06-10,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,0
Minyak Goreng Kemasan Bermerk 1,2024-06-11,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,1
Minyak Goreng Kemasan Bermerk 1,2024-06-12,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,2
Minyak Goreng Kemasan Bermerk 1,2024-06-13,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,3
Minyak Goreng Kemasan Bermerk 1,2024-06-14,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,4
Minyak Goreng Kemasan Bermerk 1,2024-06-17,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,0
Minyak Goreng Kemasan Bermerk 1,2024-06-18,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,1
Minyak Goreng Kemasan Bermerk 1,2024-06-19,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,2
Minyak Goreng Kemasan Bermerk 1,2024-06-20,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,3
Minyak Goreng Kemasan Bermerk 1,2024-06-21,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,4
Minyak Goreng Kemasan Bermerk 1,2024-06-24,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,0
Minyak Goreng Kemasan Bermerk 1,2024-06-25,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,1
Minyak Goreng Kemasan Bermerk 1,2024-06-26,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,2
Minyak Goreng Kemasan Bermerk 1,2024-06-27,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,3
Minyak Goreng Kemasan Bermerk 1,2024-06-28,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,6,4
Minyak Goreng Kemasan Bermerk 1,2024-07-01,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,0
Minyak Goreng Kemasan Bermerk 1,2024-07-02,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,1
Minyak Goreng Kemasan Bermerk 1,2024-07-03,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,2
Minyak Goreng Kemasan Bermerk 1,2024-07-04,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,3
Minyak Goreng Kemasan Bermerk 1,2024-07-05,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,4
Minyak Goreng Kemasan Bermerk 1,2024-07-08,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,0
Minyak Goreng Kemasan Bermerk 1,2024-07-09,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,1
Minyak Goreng Kemasan Bermerk 1,2024-07-10,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,2
Minyak Goreng Kemasan Bermerk 1,2024-07-11,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,3
Minyak Goreng Kemasan Bermerk 1,2024-07-12,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,4
Minyak Goreng Kemasan Bermerk 1,2024-07-15,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,0
Minyak Goreng Kemasan Bermerk 1,2024-07-16,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,1
Minyak Goreng Kemasan Bermerk 1,2024-07-17,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,2
Minyak Goreng Kemasan Bermerk 1,2024-07-18,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,3
Minyak Goreng Kemasan Bermerk 1,2024-07-19,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,4
Minyak Goreng Kemasan Bermerk 1,2024-07-22,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,0
Minyak Goreng Kemasan Bermerk 1,2024-07-23,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,1
Minyak Goreng Kemasan Bermerk 1,2024-07-24,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,2
Minyak Goreng Kemasan Bermerk 1,2024-07-25,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,3
Minyak Goreng Kemasan Bermerk 1,2024-07-26,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,4
Minyak Goreng Kemasan Bermerk 1,2024-07-29,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,0
Minyak Goreng Kemasan Bermerk 1,2024-07-30,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,1
Minyak Goreng Kemasan Bermerk 1,2024-07-31,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,7,2
Minyak Goreng Kemasan Bermerk 1,2024-08-01,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,3
Minyak Goreng Kemasan Bermerk 1,2024-08-02,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,4
Minyak Goreng Kemasan Bermerk 1,2024-08-05,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,0
Minyak Goreng Kemasan Bermerk 1,2024-08-06,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,1
Minyak Goreng Kemasan Bermerk 1,2024-08-07,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,2
Minyak Goreng Kemasan Bermerk 1,2024-08-08,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,3
Minyak Goreng Kemasan Bermerk 1,2024-08-09,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,4
Minyak Goreng Kemasan Bermerk 1,2024-08-12,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,0
Minyak Goreng Kemasan Bermerk 1,2024-08-13,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,1
Minyak Goreng Kemasan Bermerk 1,2024-08-14,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,2
Minyak Goreng Kemasan Bermerk 1,2024-08-15,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,3
Minyak Goreng Kemasan Bermerk 1,2024-08-16,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,4
Minyak Goreng Kemasan Bermerk 1,2024-08-19,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,0
Minyak Goreng Kemasan Bermerk 1,2024-08-20,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,1
Minyak Goreng Kemasan Bermerk 1,2024-08-21,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,2
Minyak Goreng Kemasan Bermerk 1,2024-08-22,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,3
Minyak Goreng Kemasan Bermerk 1,2024-08-23,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,4
Minyak Goreng Kemasan Bermerk 1,2024-08-26,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,0
Minyak Goreng Kemasan Bermerk 1,2024-08-27,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,1
Minyak Goreng Kemasan Bermerk 1,2024-08-28,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,2
Minyak Goreng Kemasan Bermerk 1,2024-08-29,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,3
Minyak Goreng Kemasan Bermerk 1,2024-08-30,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,8,4
Minyak Goreng Kemasan Bermerk 1,2024-09-02,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,9,0
Minyak Goreng Kemasan Bermerk 1,2024-09-03,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,9,1
Minyak Goreng Kemasan Bermerk 1,2024-09-04,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,9,2
Minyak Goreng Kemasan Bermerk 1,2024-09-05,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,9,3
Minyak Goreng Kemasan Bermerk 1,2024-09-06,20000.0,palembang,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,2024,9,4
Minyak Goreng Kemasan Bermerk 1,2024-09-09,20400.0,palembang,20000.0,20000.0,20000.0,20057.14285714286,20013.333333333332,400.0,0.020000000000000018,2024,9,0
Minyak Goreng Kemasan Bermerk 1,2024-09-10,20400.0,palembang,20400.0,20000.0,20000.0,20114.285714285714,20026.666666666668,0.0,0.0,2024,9,1
Minyak Goreng Kemasan Bermerk 1,2024-09-11,20400.0,palembang,20400.0,20000.0,20000.0,20171.428571428572,20040.0,0.0,0.0,2024,9,2
Minyak Goreng Kemasan Bermerk 1,2024-09-12,20400.0,palembang,20400.0,20400.0,20000.0,20228.571428571428,20053.333333333332,0.0,0.0,2024,9,3
Minyak Goreng Kemasan Bermerk 1,2024-09-13,20400.0,palembang,20400.0,20400.0,20000.0,20285.714285714286,20066.666666666668,0.0,0.0,2024,9,4
Minyak Goreng Kemasan Bermerk 1,2024-09-16,20400.0,palembang,20400.0,20400.0,20000.0,20342.85714285714,20080.0,0.0,0.0,2024,9,0
Minyak Goreng Kemasan Bermerk 1,2024-09-17,20400.0,palembang,20400.0,20400.0,20000.0,20400.0,20093.333333333332,0.0,0.0,2024,9,1
Minyak Goreng Kemasan Bermerk 1,2024-09-18,20400.0,palembang,20400.0,20400.0,20400.0,20400.0,20106.666666666668,0.0,0.0,2024,9,2
Minyak Goreng Kemasan Bermerk 1,2024-09-19,20400.0,palembang,20400.0,20400.0,20400.0,20400.0,20120.0,0.0,0.0,2024,9,3
Minyak Goreng Kemasan Bermerk 1,2024-09-20,20400.0,palembang,20400.0,20400.0,20400.0,20400.0,20133.333333333332,0.0,0.0,2024,9,4
Minyak Goreng Kemasan Bermerk 1,2024-09-23,19150.0,palembang,20400.0,20400.0,20400.0,20221.428571428572,20105.0,-1250.0,-0.06127450980392157,2024,9,0
Minyak Goreng Kemasan Bermerk 1,2024-09-24,20400.0,palembang,19150.0,20400.0,20400.0,20221.428571428572,20118.333333333332,1250.0,0.06527415143603132,2024,9,1
Minyak Goreng Kemasan Bermerk 1,2024-09-25,19150.0,palembang,20400.0,20400.0,20400.0,20042.85714285714,20090.0,-1250.0,-0.06127450980392157,2024,9,2
Minyak Goreng Kemasan Bermerk 1,2024-09-26,19150.0,palembang,19150.0,19150.0,20400.0,19864.285714285714,20061.666666666668,0.0,0.0,2024,9,3
Minyak Goreng Kemasan Bermerk 1,2024-09-27,18750.0,palembang,19150.0,20400.0,20400.0,19628.571428571428,20020.0,-400.0,-0.02088772845953002,2024,9,4
Minyak Goreng Kemasan Bermerk 1,2024-09-30,19150.0,palembang,18750.0,19150.0,20400.0,19450.0,19991.666666666668,400.0,0.021333333333333426,2024,9,0
Minyak Goreng Kemasan Bermerk 1,2024-10-01,19150.0,palembang,19150.0,19150.0,20400.0,19271.428571428572,19963.333333333332,0.0,0.0,2024,10,1
Minyak Goreng Kemasan Bermerk 1,2024-10-02,19150.0,palembang,19150.0,18750.0,19150.0,19271.428571428572,19935.0,0.0,0.0,2024,10,2
Minyak Goreng Kemasan Bermerk 1,2024-10-03,19150.0,palembang,19150.0,19150.0,20400.0,19092.85714285714,19906.666666666668,0.0,0.0,2024,10,3
Minyak Goreng Kemasan Bermerk 1,2024-10-04,19150.0,palembang,19150.0,19150.0,19150.0,19092.85714285714,19878.333333333332,0.0,0.0,2024,10,4
Minyak Goreng Kemasan Bermerk 1,2024-10-07,19250.0,palembang,19150.0,19150.0,19150.0,19107.14285714286,19853.333333333332,100.0,0.005221932114882533,2024,10,0
Minyak Goreng Kemasan Bermerk 1,2024-10-08,19400.0,palembang,19250.0,19150.0,18750.0,19200.0,19833.333333333332,150.0,0.007792207792207684,2024,10,1
Minyak Goreng Kemasan Bermerk 1,2024-10-09,19400.0,palembang,19400.0,19150.0,19150.0,19235.714285714286,19813.333333333332,0.0,0.0,2024,10,2
Minyak Goreng Kemasan Bermerk 1,2024-10-10,19400.0,palembang,19400.0,19250.0,19150.0,19271.428571428572,19793.333333333332,0.0,0.0,2024,10,3
Minyak Goreng Kemasan Bermerk 1,2024-10-11,19400.0,palembang,19400.0,19400.0,19150.0,19307.14285714286,19773.333333333332,0.0,0.0,2024,10,4
Minyak Goreng Kemasan Bermerk 1,2024-10-14,19400.0,palembang,19400.0,19400.0,19150.0,19342.85714285714,19753.333333333332,0.0,0.0,2024,10,0
Minyak Goreng Kemasan Bermerk 1,2024-10-15,19400.0,palembang,19400.0,19400.0,19150.0,19378.571428571428,19733.333333333332,0.0,0.0,2024,10,1
Minyak Goreng Kemasan Bermerk 1,2024-10-16,19500.0,palembang,19400.0,19400.0,19250.0,19414.285714285714,19716.666666666668,100.0,0.005154639175257714,2024,10,2
Minyak Goreng Kemasan Bermerk 1,2024-10-17,19500.0,palembang,19500.0,19400.0,19400.0,19428.571428571428,19700.0,0.0,0.0,2024,10,3
Minyak Goreng Kemasan Bermerk 1,2024-10-18,19500.0,palembang,19500.0,19400.0,19400.0,19442.85714285714,19683.333333333332,0.0,0.0,2024,10,4
Minyak Goreng Kemasan Bermerk 1,2024-10-21,19500.0,palembang,19500.0,19500.0,19400.0,19457.14285714286,19653.333333333332,0.0,0.0,2024,10,0
Minyak Goreng Kemasan Bermerk 1,2024-10-22,19500.0,palembang,19500.0,19500.0,19400.0,19471.428571428572,19623.333333333332,0.0,0.0,2024,10,1
Minyak Goreng Kemasan Bermerk 1,2024-10-23,19500.0,palembang,19500.0,19500.0,19400.0,19485.714285714286,19593.333333333332,0.0,0.0,2024,10,2
Minyak Goreng Kemasan Bermerk 1,2024-10-24,19500.0,palembang,19500.0,19500.0,19400.0,19500.0,19563.333333333332,0.0,0.0,2024,10,3
Minyak Goreng Kemasan Bermerk 1,2024-10-25,19500.0,palembang,19500.0,19500.0,19500.0,19500.0,19533.333333333332,0.0,0.0,2024,10,4
Minyak Goreng Kemasan Bermerk 1,2024-10-28,19500.0,palembang,19500.0,19500.0,19500.0,19500.0,19503.333333333332,0.0,0.0,2024,10,0
Minyak Goreng Kemasan Bermerk 1,2024-10-29,19500.0,palembang,19500.0,19500.0,19500.0,19500.0,19473.333333333332,0.0,0.0,2024,10,1
Minyak Goreng Kemasan Bermerk 1,2024-10-30,19500.0,palembang,19500.0,19500.0,19500.0,19500.0,19443.333333333332,0.0,0.0,2024,10,2
Minyak Goreng Kemasan Bermerk 1,2024-10-31,19500.0,palembang,19500.0,19500.0,19500.0,19500.0,19413.333333333332,0.0,0.0,2024,10,3
Minyak Goreng Kemasan Bermerk 1,2024-11-01,19500.0,palembang,19500.0,19500.0,19500.0,19500.0,19383.333333333332,0.0,0.0,2024,11,4
Minyak Goreng Kemasan Bermerk 1,2024-11-04,19500.0,palembang,19500.0,19500.0,19500.0,19500.0,19395.0,0.0,0.0,2024,11,0
Minyak Goreng Kemasan Bermerk 1,2024-11-05,18750.0,palembang,19500.0,19500.0,19500.0,19392.85714285714,19340.0,-750.0,-0.038461538461538436,2024,11,1
Minyak Goreng Kemasan Bermerk 1,2024-11-06,19000.0,palembang,18750.0,19500.0,19500.0,19321.428571428572,19335.0,250.0,0.01333333333333342,2024,11,2
Minyak Goreng Kemasan Bermerk 1,2024-11-07,19000.0,palembang,19000.0,19500.0,19500.0,19250.0,19330.0,0.0,0.0,2024,11,3
Minyak Goreng Kemasan Bermerk 1,2024-11-08,19000.0,palembang,19000.0,18750.0,19500.0,19178.571428571428,19338.333333333332,0.0,0.0,2024,11,4
Minyak Goreng Kemasan Bermerk 1,2024-11-11,19000.0,palembang,19000.0,19000.0,19500.0,19107.14285714286,19333.333333333332,0.0,0.0,2024,11,0
Minyak Goreng Kemasan Bermerk 1,2024-11-12,19000.0,palembang,19000.0,19000.0,19500.0,19035.714285714286,19328.333333333332,0.0,0.0,2024,11,1
Minyak Goreng Kemasan Bermerk 1,2024-11-13,19000.0,palembang,19000.0,19000.0,19500.0,18964.285714285714,19323.333333333332,0.0,0.0,2024,11,2
Minyak Goreng Kemasan Bermerk 1,2024-11-14,19000.0,palembang,19000.0,19000.0,18750.0,19000.0,19318.333333333332,0.0,0.0,2024,11,3
Minyak Goreng Kemasan Bermerk 1,2024-11-15,19000.0,palembang,19000.0,19000.0,19000.0,19000.0,19313.333333333332,0.0,0.0,2024,11,4
Minyak Goreng Kemasan Bermerk 1,2024-11-18,19000.0,palembang,19000.0,19000.0,19000.0,19000.0,19305.0,0.0,0.0,2024,11,0
Minyak Goreng Kemasan Bermerk 1,2024-11-19,19000.0,palembang,19000.0,19000.0,19000.0,19000.0,19291.666666666668,0.0,0.0,2024,11,1
Minyak Goreng Kemasan Bermerk 1,2024-11-20,19000.0,palembang,19000.0,19000.0,19000.0,19000.0,19278.333333333332,0.0,0.0,2024,11,2
Minyak Goreng Kemasan Bermerk 1,2024-11-21,19000.0,palembang,19000.0,19000.0,19000.0,19000.0,19265.0,0.0,0.0,2024,11,3
Minyak Goreng Kemasan Bermerk 1,2024-11-22,19000.0,palembang,19000.0,19000.0,19000.0,19000.0,19251.666666666668,0.0,0.0,2024,11,4
Minyak Goreng Kemasan Bermerk 1,2024-11-25,19150.0,palembang,19000.0,19000.0,19000.0,19021.428571428572,19243.333333333332,150.0,0.007894736842105177,2024,11,0
Minyak Goreng Kemasan Bermerk 1,2024-11-26,19150.0,palembang,19150.0,19000.0,19000.0,19042.85714285714,19235.0,0.0,0.0,2024,11,1
Minyak Goreng Kemasan Bermerk 1,2024-11-28,19000.0,palembang,19150.0,19000.0,19000.0,19042.85714285714,19218.333333333332,-150.0,-0.007832898172323799,2024,11,3
Minyak Goreng Kemasan Bermerk 1,2024-11-29,19000.0,palembang,19000.0,19150.0,19000.0,19042.85714285714,19201.666666666668,0.0,0.0,2024,11,4
Minyak Goreng Kemasan Bermerk 1,2024-12-02,19000.0,palembang,19000.0,19150.0,19000.0,19042.85714285714,19185.0,0.0,0.0,2024,12,0
Minyak Goreng Kemasan Bermerk 1,2024-12-03,19000.0,palembang,19000.0,19000.0,19000.0,19042.85714285714,19168.333333333332,0.0,0.0,2024,12,1
Minyak Goreng Kemasan Bermerk 1,2024-12-04,19000.0,palembang,19000.0,19000.0,19000.0,19042.85714285714,19151.666666666668,0.0,0.0,2024,12,2
Minyak Goreng Kemasan Bermerk 1,2024-12-05,19000.0,palembang,19000.0,19000.0,19150.0,19021.428571428572,19135.0,0.0,0.0,2024,12,3
Minyak Goreng Kemasan Bermerk 1,2024-12-06,19250.0,palembang,19000.0,19000.0,19150.0,19035.714285714286,19126.666666666668,250.0,0.013157894736842035,2024,12,4
Minyak Goreng Kemasan Bermerk 1,2024-12-09,19250.0,palembang,19250.0,19000.0,19000.0,19071.428571428572,19118.333333333332,0.0,0.0,2024,12,0
Minyak Goreng Kemasan Bermerk 1,2024-12-10,19250.0,palembang,19250.0,19000.0,19000.0,19107.14285714286,19110.0,0.0,0.0,2024,12,1
Minyak Goreng Kemasan Bermerk 1,2024-12-11,19250.0,palembang,19250.0,19250.0,19000.0,19142.85714285714,19101.666666666668,0.0,0.0,2024,12,2
Minyak Goreng Kemasan Bermerk 1,2024-12-12,19250.0,palembang,19250.0,19250.0,19000.0,19178.571428571428,19093.333333333332,0.0,0.0,2024,12,3
Minyak Goreng Kemasan Bermerk 1,2024-12-13,19250.0,palembang,19250.0,19250.0,19000.0,19214.285714285714,19085.0,0.0,0.0,2024,12,4
Minyak Goreng Kemasan Bermerk 1,2024-12-16,19250.0,palembang,19250.0,19250.0,19000.0,19250.0,19076.666666666668,0.0,0.0,2024,12,0
Minyak Goreng Kemasan Bermerk 1,2024-12-17,19250.0,palembang,19250.0,19250.0,19250.0,19250.0,19068.333333333332,0.0,0.0,2024,12,1
Minyak Goreng Kemasan Bermerk 1,2024-12-18,19250.0,palembang,19250.0,19250.0,19250.0,19250.0,19085.0,0.0,0.0,2024,12,2
Minyak Goreng Kemasan Bermerk 1,2024-12-19,19750.0,palembang,19250.0,19250.0,19250.0,19321.428571428572,19110.0,500.0,0.025974025974025983,2024,12,3
Minyak Goreng Kemasan Bermerk 1,2024-12-20,19750.0,palembang,19750.0,19250.0,19250.0,19392.85714285714,19135.0,0.0,0.0,2024,12,4
Minyak Goreng Kemasan Bermerk 1,2024-12-23,19750.0,palembang,19750.0,19250.0,19250.0,19464.285714285714,19160.0,0.0,0.0,2024,12,0
Minyak Goreng Kemasan Bermerk 1,2024-12-24,19750.0,palembang,19750.0,19750.0,19250.0,19535.714285714286,19185.0,0.0,0.0,2024,12,1
Minyak Goreng Kemasan Bermerk 1,2024-12-26,19750.0,palembang,19750.0,19750.0,19250.0,19607.14285714286,19210.0,0.0,0.0,2024,12,3
Minyak Goreng Kemasan Bermerk 1,2024-12-27,19750.0,palembang,19750.0,19750.0,19250.0,19678.571428571428,19235.0,0.0,0.0,2024,12,4
Minyak Goreng Kemasan Bermerk 1,2024-12-30,19750.0,palembang,19750.0,19750.0,19250.0,19750.0,19260.0,0.0,0.0,2024,12,0
Minyak Goreng Kemasan Bermerk 1,2024-12-31,19750.0,palembang,19750.0,19750.0,19750.0,19750.0,19285.0,0.0,0.0,2024,12,1
Minyak Goreng Kemasan Bermerk 1,2025-01-01,19750.0,palembang,19750.0,19750.0,19750.0,19750.0,19310.0,0.0,0.0,2025,1,2
Minyak Goreng Kemasan Bermerk 1,2025-01-02,21000.0,palembang,19750.0,19750.0,19750.0,19928.571428571428,19376.666666666668,1250.0,0.06329113924050622,2025,1,3
Minyak Goreng Kemasan Bermerk 1,2025-01-03,21000.0,palembang,21000.0,19750.0,19750.0,20107.14285714286,19443.333333333332,0.0,0.0,2025,1,4
Minyak Goreng Kemasan Bermerk 1,2025-01-06,21000.0,palembang,21000.0,19750.0,19750.0,20285.714285714286,19510.0,0.0,0.0,2025,1,0
Minyak Goreng Kemasan Bermerk 1,2025-01-07,21000.0,palembang,21000.0,21000.0,19750.0,20464.285714285714,19576.666666666668,0.0,0.0,2025,1,1
Minyak Goreng Kemasan Bermerk 1,2025-01-08,21000.0,palembang,21000.0,21000.0,19750.0,20642.85714285714,19638.333333333332,0.0,0.0,2025,1,2
Minyak Goreng Kemasan Bermerk 1,2025-01-09,21000.0,palembang,21000.0,21000.0,19750.0,20821.428571428572,19700.0,0.0,0.0,2025,1,3
Minyak Goreng Kemasan Bermerk 1,2025-01-10,21000.0,palembang,21000.0,21000.0,19750.0,21000.0,19766.666666666668,0.0,0.0,2025,1,4
Minyak Goreng Kemasan Bermerk 1,2025-01-13,21000.0,palembang,21000.0,21000.0,21000.0,21000.0,19833.333333333332,0.0,0.0,2025,1,0
